inga,espanol
16 Kai kartata tukui kamkuna ña uiaspaka Laodiseapi Cristowa  tukuskakunapagma kachapuangichi paikunapas iachangapa. Chasallata  Laodiseama nuka kachaska karta kamkunapagma chaiagriuraka kamkunapas iachankangichimi nuka ima nikugta.,16 Cuando esta carta haya sido leída entre vosotros haced que se lea también en la iglesia de los laodicenses; y la de Laodicea leedla también vosotros.
17 Waugki Arkipotaka kasa  nipuaichi: Iaia Jesús ima rurangapa mingaskata allilla rurachu.,17 Decid a Arquipo: “Cuida el ministerio que has recibido del Señor para que lo cumplas. ”
18 Nuka Pablo nuka kikinpa makiwa mi iskribiska kai saludaita kachaikichita. Iuiaripuaichi nuka kaipi wichkaraiagta. Taita Dius kamkunata  sumaglla kawapuachu. [Chasa kachu.],18 Ahora la salutación de mi propia mano de Pablo. Acordaos de mis prisiones. La gracia sea con vosotros.
TESALONIKA  PUIBLUPI CRISTOWA  TUKUSKAKUNATA  SAN PABLO MUSUGLLA  KARTA KACHASKAMANDA,1 TESALONICENSES
<CAP>,Capítulo 1
1 Nuka Pablo Silvano i Timoteowa kaspa kam kuna Tesalónika pui-  blupi Cristowa tukuskakunatami kai karta kachaikichita. Kamkuna  Taita Diuswa i Iaia Jesucristowa sugllapi tukuskami kangichi. Taita Dius  kamkunata kuiaspa suma iuiaiwa kawapuachu.  Tesalonikapi Cristowa tukuskakuna pai­  wa suma iuiarispa kaugsanakuskamanda,1 Pablo Silas y Timoteo; a la iglesia de los tesalonicenses en Dios Padre y en el Señor Jesucristo: Gracia a vosotros y paz.
2 Imaurapas tukui kamkunamanda mañaspa Taita Diusta: “Pai Siñur” nis-  pami kanchi.,2 Damos siempre gracias a Dios por todos vosotros haciendo mención de vosotros en nuestras oraciones.
3 Kamkuna chituku paiwa suma iuiarispa i *kuiaspa allillami  ruraspa kaugsanakungichi. Nukanchipa Iaia Jesucristota iuiarispa suiaspami kangichi mana sambaiaspalla. Nukanchi chasa iuiarispa nukanchipa  Taita Diusta imaurapas kamkunamanda mañaspami kanchi.,3 Nos acordamos sin cesar delante del Dios y Padre nuestro de la obra de vuestra fe del trabajo de vuestro amor y de la perseverancia de vuestra esperanza en nuestro Señor Jesucristo.
4 Taita Diuspa  *kuiaska taitakuna i mamakuna iachanchimi pai kamkunata agllaska kagta.,4 Porque hemos conocido hermanos amados de Dios vuestra elección;
5 Nukanchi kamkunata Alli Willaita willaspa mana rimaillawa iachachirkanchichu. Paipa iapa iachaiwa i Santu Ispirituwami iachachirkanchi chi Alli  Willai sutipa kagta allilla iachaspa. Nukanchi kamkunawa kankama kamkunata *kuiaspa sumagllami kaugsanakurkanchi. Chita allillami iachangichi.,5 por cuanto nuestro evangelio no llegó a vosotros sólo en palabras sino también en poder y en el Espíritu Santo y en plena convicción. Vosotros sabéis de qué manera actuamos entre vosotros a vuestro favor.
6 Kamkunapas nukanchita kawaspaka nukanchisina i Iaia Jesussinami sumaglla kaugsanakurkangichi. Kamkuna Iaia Jesusmanda achka llakii  iukagpipas Santu Ispiritumi kamkunata kuntintulla kangapa iuiachirka. Chasaka Diuspa Rimaita alli iuiachiiwami uiaspa karkangichi.,6 También os hicisteis imitadores de nosotros y del Señor recibiendo la palabra en medio de gran tribulación con gozo del Espíritu Santo;
7 Chasamanda kai  Masedonia i Akaia alpakunapi tukui Cristowa tukuskakunata kamkunapa  suma kaugsaimi kawachirkangichi. Chasaka paikunapas mas allilla ruraspami  kaugsai kallarirkakuna.,7 de tal manera que habéis sido ejemplo a todos los creyentes en Macedonia y en Acaya.
8 Kamkunapagmanda Iaia Jesusmanda rimaita uiarigsamurka kai alpakunallapi mana. Tukuimami iacharigsamurka imasa kamkuna  Taita Diuswa suma iuiarigtakuna. Chasaka nukanchita mana ministinchu imapas paikunata ningapa.,8 Porque la palabra del Señor ha resonado desde vosotros no sólo en Macedonia y en Acaya sino que también vuestra fe en Dios se ha extendido a todo lugar de modo que nosotros no tenemos necesidad de decir nada.
9 Paikunallatatami nukanchimanda rimankuna imasa  kamkuna nukanchi chaiagriura sumaglla chaskigtakuna. Rimankunami imasa  kamkuna ianga dius kaskakunata sakispa sutipa Taita Diuswa tukugsamugtakuna; chasaka sutipa kaugsag Taita Diusmandalla kaugsangapa.,9 Pues ellos mismos cuentan de nosotros la buena recepción que tuvimos por parte de vosotros y cómo os convertisteis de los ídolos a Dios para servir al Dios vivo y verdadero
10 Kasapasmi  rimankuna: kamkuna suianakungichisi Taita Diuspa wambra Jesús suma  luarmanda samungapa kagta. Jesús wañuskatami Taita Dius kaugsachirka. Taita  Dius iapa rabiarispa llakii puncha Jesusmi nukanchita kispichingapa ka.  Tesalonikapi San Pablo ima ruraskamanda,10 y para esperar de los cielos a su Hijo a quien resucitó de entre los muertos a Jesús quien nos libra de la ira venidera.
<CAP>,Capítulo 2
1 Taitakuna i mamakuna kam kikinkunami iachangichi: nukanchi kam-  kunapagma ianga mana rirkanchichu.,1 Porque vosotros mismos sabéis hermanos en cuanto a nuestra visita a vosotros que no fue en vano.
2 Kamkuna ñami iachangichi:  nukanchika Filipos puiblupi mana allilla pasaska i kamii tukuskami karkanchi.  Chasa pasagpipas Taita Diusmi nukanchita iuiachirka paimanda Alli Willaita  kamkunata willagringapa achkakuna kamispa piñanakugpipas.,2 Al contrario a pesar de que habíamos padecido antes y habíamos sido maltratados en Filipos como sabéis tuvimos valentía en nuestro Dios para anunciaros el evangelio de Dios en medio de grande conflicto.
3 Panda llulla rimaiwa u jiru iuiaiwa mana kamkunata willanakurkanchichu.,3 Pues nuestra exhortación no procedía de error ni de motivos impuros ni fue con engaño.
4 Chasapaka  imasami Taita Dius nukanchita agllaspa mingarka paimanda Alli Willaita willangapa: chitami nukanchi willanchi. Runakunata suma kuntintachingapaglla mana  rimanchichu. Taita Dius nukanchipa tukui iuiaita kawagta suma kuntintachingapami rimanchi.,4 Más bien según fuimos aprobados por Dios para ser encomendados con el evangelio así hablamos; no como quienes buscan agradar a los hombres sino a Dios quien examina nuestros corazones.
5 Kamkuna ñami iachangichi: miski simiwa mana rimanchichu.  Chasallata kulki chaskingamanda mana rimanchichu; chitaka Taita Diusmi  iachá.,5 Porque como sabéis nunca usamos palabras lisonjeras ni tampoco palabras como pretexto para la avaricia; Dios es testigo.
6 Mana maskanchichu kamkuna ñi sug runakuna nukanchita ningapa:  “Mas atunmi kangichi”.,6 Tampoco buscamos gloria de parte de los hombres ni de vosotros ni de otros; aunque podríamos haberos sido carga como apóstoles de Cristo.
7 Nukanchi Cristo kikin agllaska runakuna kaspa pudirkanchimi kamkunata imapas mañanga. Nukanchi chasa pudispapas mana  chasa ruranchichu. Chasapaka imasami mama kikinpa wawakunata kuiaspa  wiñachí: chasallatami nukanchi kamkunata *kuianchi.,7 Más bien entre vosotros fuimos tiernos como la nodriza que cría y cuida a sus propios hijos.
8 Chasa *kuiaspami Taita  Dius iuiachiska Alli Willaita rimarkanchi. Kamkunata iapa *kuiaspa kamkunamandapasmi wañuntranchi.,8 Tanto es nuestro cariño para vosotros que nos parecía bien entregaros no sólo el evangelio de Dios sino también nuestras propias vidas porque habéis llegado a sernos muy amados.
9 Taitakuna i mamakuna kamkuna iuiaringichimi  imasa nukanchi saikugta sinchi trabajagtakuna. Diuspa Alli Willaita kamkunata  rimanakunkama tukui puncha tutaiagta mana samaspallami trabajaspa kaugsanakurkanchi; chasaka kamkunata mana ñi ima mañaspalla kaugsangapa.,9 Porque os acordáis hermanos de nuestro arduo trabajo y fatiga; que trabajando de día y de noche para no ser gravosos a ninguno de vosotros os predicamos el evangelio de Dios.
10 Nukanchi kam Cristowa iuiarigkunawa kankamaka allilla ruraspami Taita  Diusmandalla sumaglla kaugsanakurkanchi. Chasaka ñi pipas mana pudinkunachu nukanchimanda imapas ninga. Chitaka kamkuna allillami iachangichi. Taita  Diuspasmi allilla iachá.,10 Vosotros sois testigos y Dios también de cuán santa justa e irreprensiblemente actuamos entre vosotros los creyentes.
11 Imasami taitakuna paikunapa wambrakunata suma  kawankuna: chasallatami nukanchipas tukui kamkunata allilla iuiachirkanchi.  Chitapasmi kamkuna allilla iachangichi.,11 En esto sabéis que fuimos para cada uno de vosotros como el padre para sus propios hijos: Os exhortábamos os animábamos
12 Kamkunata iachachirkanchimi Taita  Diuspa wambrakunasina sumaglla kaugsangapa. Taita Diusllatatami kamkunata  agllarka paipa suma puncha mandakuska luarpi kamkunapas sugllapi kagringapa.,12 y os insistíamos en que anduvieseis como es digno de Dios que os llama a su propio reino y gloria.
13 Kasamandapasmi Taita Diusta imaurapas: “Pai Siñur” ninchi: Diuspa Rimaita  nukanchi willaura kamkuna uiaspaka mana nirkangichichu: “Kai runakunapa  iuiaillawami ka”. “Diuspa Rimaimi ka”; chasami nirkangichi. Chasami ka. Chi  rimaiwami kamkuna Cristowa iuiarigkunata Taita Dius iuiachispa iachachí.,13 Por esta razón nosotros también damos gracias a Dios sin cesar; porque cuando recibisteis la palabra de Dios que oísteis de parte nuestra la aceptasteis no como palabra de hombres sino como lo que es de veras la palabra de Dios quien obra en vosotros los que creéis.
14 Kam taita i mamakunata kam kikinpura kaugsanakugka piñaspa  unz̈aspami aparkakuna. Chasaka Taita Diuswa tukuskakuna Judea alpapi  kaugsanakuskasinallatatami pasarkangichi. Paikuna Jesucristota *kuiagmanda judiukuna kikinpura kaugsanakug chasallatami paikunatapas jiru  rurarkakuna.,14 Porque vosotros hermanos llegasteis a ser imitadores de las iglesias de Dios en Cristo Jesús que están en Judea; pues también vosotros habéis padecido las mismas cosas de vuestros propios compatriotas como ellos de los judíos.
15 Judiukunami ñugpata Santu Ispirituwa rimagkunata wañuchirkakuna. Pai kikinpuramandallatatami Iaia Jesustapas wañuchirkakuna.  Pai kikinkunallatatami nukanchitapas kalpachispa llugsichirkakuna. Chasa  ruraspaka Taita Diusta mana kuntintachirkakunachu. Tukui runakunawapas mana allilla kaugsankunachu.,15 Estos mataron tanto al Señor Jesús como a los profetas; a nosotros nos han perseguido; no agradan a Dios y se oponen a todos los hombres
16 Nukanchita mana sakinkunachu  mana judíu kagkunata Diuspa Rimaita willangapa; chita uiaspaka paikunapas kispiringapa. Chasa ruragkunami mas achka pandarii mirachirinakú.  Chasamandami Taita Dius kunaura paikunawa iapa sinchi llakirigsamurka.  Tesalonikama ikuti chaiagringapa San Pablo munakuskamanda,16 prohibiéndonos hablar a los gentiles a fin de que sean salvos. Así colman siempre la medida de sus pecados. ¡Pero la ira de Dios viene sobre ellos hasta el extremo!
17 Nukanchi kam taita i mamakunapagmanda sug ratu anchurispapas  mana kamkunata kungarinchichu. Askurintimi munanakunchi nukanchi  kamkunata ikuti kawangapa.,17 Pero nosotros hermanos apartados de vosotros por un poco de tiempo de vista pero no de corazón procuramos con mayor empeño y con mucho deseo veros personalmente.
18 Chimandami munanakurkanchi kamkunapagma chaiagringapa. Nuka Pablo ikuti ikutimi chasa munakurkani.  Chasa munakugpipas iaia kukuka nukanchitami arkarka.,18 Por eso quisimos ir a vosotros (yo Pablo una y otra vez) pero Satanás nos lo impidió.
19 ¿Pitak nukanchita alli iuiachinga? ¿Imatak suianakunchi? Nukanchipa Iaia Jesús  samuuraka kam kikinkunami paipa ñawipi kawaringapa kangichi. Kamkuna chipi kaskakunata kawaspami nukanchita iapa alli iuiachingapa ka.,19 Porque ¿cuál es nuestra esperanza gozo o corona de orgullo delante del Señor Jesucristo en su venida? ¿Acaso no lo sois vosotros?
20 Ari kamkunami kangichi nukanchita suma alli iuiachiiwa kangapa.,20 En efecto vosotros sois nuestra gloria y gozo.
<CAP>,Capítulo 3
3 Chasawaka kamkuna llakiiwa kagpikunapas ñi pi Cristota mana wasa churankangichichu. Kam kikinkuna ñami iachangichi: nukanchita chaianmi chasa  llakiiwa kangapa.,3 para que nadie sea turbado en medio de estas tribulaciones; porque vosotros mismos sabéis que hemos sido puestos para esto.
4 Ñugpata nukanchi kamkunawa kauraka willanakurkaikichitami nukanchi llakiiwa kangapa kagta. Chasallatami kamkuna iachaskasina  pasarirka.,4 Porque cuando aún estábamos con vosotros os predecíamos que habríamos de sufrir tribulaciones. Y así ha acontecido como bien lo sabéis.
5 Chasamandami nuka mana mas suiai pudispa Timoteota kamkunapagma kacharkani; chasaka kamkuna imasa iuianakuskata katinakugta  iachangapa. Iuiakurkanimi: ¡ujalallapas iaia kuku kamkunata pandariikunapi  urmachichu; *chiwanka nukanchi kamkunata willaska ianga kangapa!,5 Por esta razón como yo tampoco pude soportarlo más le envié para informarme de vuestra fe no sea que os haya tentado el tentador y que nuestro gran esfuerzo haya sido en vano.
6 Kunauraka Timoteoka kamkunapagmanda *kutimuspaka nukanchita  sumami willagsamurka kamkuna Cristowa suma iuiarispa kam kikinpura  *kuianakuspa kaugsanakugta. Kasapasmi willarka: kamkuna nukanchimanda  imaurapas suma iuiarispa munanakungichisi ikuti kawanakungapa; imasami nukanchi munanakunchi: chasa.,6 Pero ahora Timoteo ha vuelto de vosotros a nosotros y nos ha dado buenas noticias de vuestra fe y de vuestro amor y de que siempre tenéis buenos recuerdos de nosotros deseando vernos tal como nosotros también a vosotros.
7 Chasamanda taitakuna i mamakuna  nukanchi tukuipi iapa llakiiwa kaspapas kamkunamanda sumaglla iuiachiimi  tukunchi kamkuna Cristowa suma iuiariita charinakugta iachaspa.,7 Por eso hemos sido animados por vosotros hermanos por medio de vuestra fe en toda nuestra necesidad y aflicción.
8 Kamkuna  Iaia Jesuswa mana sakispalla iuiarigtakuna iachaspaka mas musukunasinami iuiaiwa kanchi.,8 Porque ahora vivimos si efectivamente estáis firmes en el Señor.
9 Kamkuna nukanchita iapa alli iuiachiskamanda nukanchi  iukanchimi Taita Diuspa ñugpa ladu kaspa imaurapas paita: “Pai Siñur” kamkunamanda ninga.,9 Por lo cual ¿qué acción de gracias podremos dar a Dios con respecto a vosotros en recompensa por todo el gozo con que nos regocijamos por causa vuestra delante de nuestro Dios?
10 Tuta i puncha paita askurintimi mañanchi kamkunata  kawagringapa; chasaka ñawi ñawi kawanakuspa kamkuna paiwa iuiarispapas  manara iachaikuskata iachachingapa.,10 De día y de noche imploramos con mucha instancia a fin de veros personalmente y completar lo que falta de vuestra fe.
11 Ari nukanchipa kikin Taita Dius i Iaia  Jesús nukanchita kamkunapagma ringapa lisinsia kuachu.,11 ¡Que el mismo Dios y Padre nuestro con nuestro Señor Jesús nos abra camino hacia vosotros!
12 Kamkunataka Iaia  Jesús mas suma kuiai karapuachu. Chasaka kam kikinpura i tukuikunawa mas  *kuianakuspami sumaglla kaugsankangichi. Chasallatami nukanchipas kamkunata *kuianchi.,12 El Señor os multiplique y os haga abundar en amor unos para con otros y para con todos tal como nosotros para con vosotros;
13 Nukanchipa Iaia Jesuska tukui paipalla kagkunawami ikuti  samungapa ka. Pai Jesús chi punchakama kamkunata tukuipi allilla charipuachu. Chasaka Taita Diuspa ñugpa ladu kamkuna tukuipi alli kawarigriura ñi  pipas mana kamkunamanda ningachu: “Mana alli runami ka”. [Chasa kachu.]  Imasa Taita Diusta suma kuntintachispa kaugsangapa chaiagta,13 a fin de confirmar vuestros corazones irreprensibles en santidad delante de Dios nuestro Padre en la venida de nuestro Señor Jesús con todos sus santos.
<CAP>,Capítulo 4
1 Kasapasmi kam taita i mama kunata Iaia Jesús imasa niskasina  nukanchi mañaspa ninchi. Imasami nukanchi kamkunata iachachirkanchi Taita Diusta suma kuntintachispa kaugsangapa; imasami kunaura  kaugsanakungichi: kunauramanda chasallata sumaglla kaugsanakungichi.,1 Por lo demás hermanos os rogamos y exhortamos en el Señor Jesús que conforme aprendisteis de nosotros acerca de cómo os conviene andar y agradar a Dios tal como estáis andando así sigáis progresando cada vez más.
2 Iaia Jesús imasa niskasinami kamkunata iachachirkanchi. Chi iachachiskakunata kamkuna ñami iachangichi.,2 Ya sabéis cuáles son las instrucciones que os dimos de parte del Señor Jesús.
3 Kasami Taita Dius kamkunamanda muná:  paimandalla suma kaugsangichi kari warmiwa *mana pandarispalla.,3 Porque ésta es la voluntad de Dios vuestra santificación: que os apartéis de inmoralidad sexual;
4 Tukui  karikuna sug warmillawa sumaglla kuianakuspa Taita Diusmandalla kaugsanakungichi.,4 que cada uno de vosotros sepa controlar su propio cuerpo en santificación y honor
5 Manara Taita Diusta rigsigsina jiru iuiaiwa kamkunaka *mana  kaugsanakungichi.,5 no con bajas pasiones como los gentiles que no conocen a Dios;
6 Ñi pipas sug waugkindita llullaspa paipa warmita kichugsina *mana rurangichi. Ñami kamkunata willarkanchi: chasa ruragkunataka  Iaia Jesús iapa rabiawa llakirispami justisianga.,6 y que en este asunto nadie atropelle ni engañe a su hermano; porque el Señor es el que toma venganza en todas estas cosas como ya os hemos dicho y advertido.
